,claimID,employer,employercity,employerstate,employerzip,gender,hispanic,asian,claim_amount,case_open,valid,invalid,verified_claim,case_close,first_response,formal_investigate,wage_order,total_rec,wage_rec,duration,CLAIM NO,EMPLOYER NAME,EMPLOYER CITY,ST,ZIP,INDUSTRY,INDUSTRY (IF OTHER),SOURCE (URL),NOTES,City,Region
1584,LLVA62134,1817 HOUSE LLC,CHARLOTTESVILLE,VA,22903,male,FALSE,FALSE,5833,2018-01-30,FALSE,FALSE,0,2018-01-30,FALSE,FALSE,FALSE,0,0,0,LLVA62134,1817 HOUSE LLC,CHARLOTTESVILLE,VA,22903,,,,,CHARLOTTESVILLE,Central
1585,LLVA62174,JOY SPOTSWOOD,CHARLOTTESVILLE,VA,22901,male,FALSE,FALSE,0,2018-02-02,FALSE,FALSE,0,2018-03-14,FALSE,FALSE,FALSE,0,0,40,LLVA62174,JOY SPOTSWOOD,CHARLOTTESVILLE,VA,22901,,,,,CHARLOTTESVILLE,Central
1586,LLVA62315,R GROUP/T-MOBILE,CHARLOTTESVILLE,VA,22911,female,FALSE,FALSE,3000,2018-03-20,FALSE,FALSE,0,2018-05-17,FALSE,FALSE,FALSE,0,0,58,LLVA62315,R GROUP/T-MOBILE,CHARLOTTESVILLE,VA,22911,,,,,CHARLOTTESVILLE,Central
1587,LLVA62356,HOMEWOOD SUITES,CHARLOTTESVILLE,VA,22901,male,FALSE,FALSE,425,2018-03-30,FALSE,FALSE,0,2018-06-27,FALSE,FALSE,FALSE,0,0,89,LLVA62356,HOMEWOOD SUITES,CHARLOTTESVILLE,VA,22901,,,,,CHARLOTTESVILLE,Central
1588,LLVA62370,JIFFY LUBE,CHARLOTTESVILLE,VA,22911,male,FALSE,FALSE,168,2018-04-02,FALSE,FALSE,42,2018-05-09,FALSE,FALSE,FALSE,0,0,37,LLVA62370,JIFFY LUBE,CHARLOTTESVILLE,VA,22911,,,,,CHARLOTTESVILLE,Central
1589,LLVA62473,BECK-COHEN PLUMBING & HEATING,CHARLOTTESVILLE,VA,22902,male,FALSE,FALSE,630,2018-05-04,FALSE,FALSE,157,2018-06-22,FALSE,FALSE,FALSE,0,0,49,LLVA62473,BECK-COHEN PLUMBING & HEATING,CHARLOTTESVILLE,VA,22902,,,,,CHARLOTTESVILLE,Central
1590,LLVA62507,SCOTT WAGNER CHIROPRACTIC  & SPORTS MEDICINE,CHARLOTTESVILLE,VA,22901,female,FALSE,FALSE,556.1,2018-05-10,FALSE,FALSE,0,2018-06-11,FALSE,FALSE,FALSE,0,0,32,LLVA62507,SCOTT WAGNER CHIROPRACTIC  & SPORTS MEDICINE,CHARLOTTESVILLE,VA,22901,,,,,CHARLOTTESVILLE,Central
1591,LLVA62652,BLUE RIDGE AESTHETICS AT CROZET,CHARLOTTESVILLE,VA,22903,female,FALSE,TRUE,2175,2018-06-21,FALSE,FALSE,0,2018-08-03,FALSE,FALSE,FALSE,0,0,43,LLVA62652,BLUE RIDGE AESTHETICS AT CROZET,CHARLOTTESVILLE,VA,22903,,,,,CHARLOTTESVILLE,Central
1592,LLVA62694,FRAMING Y DRYWALL,CHARLOTTESVILLE,VA,22901,male,TRUE,FALSE,0,2018-06-21,FALSE,FALSE,0,2018-06-21,FALSE,FALSE,FALSE,0,0,0,LLVA62694,FRAMING Y DRYWALL,CHARLOTTESVILLE,VA,22901,,,,,CHARLOTTESVILLE,Central
1593,LLVA62695,FRAMING Y DRYWALL,CHARLOTTESVILLE,VA,22903,male,TRUE,FALSE,0,2018-06-21,FALSE,FALSE,0,2018-06-21,FALSE,FALSE,FALSE,0,0,0,LLVA62695,FRAMING Y DRYWALL,CHARLOTTESVILLE,VA,22903,,,,,CHARLOTTESVILLE,Central
1594,LLVA62711,HOMEWOOD SUITES,CHARLOTTESVILLE,VA,22901,male,FALSE,FALSE,425,2018-06-27,FALSE,FALSE,0,2018-08-17,FALSE,FALSE,FALSE,0,0,51,LLVA62711,HOMEWOOD SUITES,CHARLOTTESVILLE,VA,22901,,,,,CHARLOTTESVILLE,Central
1595,LLVA62816,INTERIM HEALTH CARE,CHARLOTTESVILLE,VA,22911,female,FALSE,FALSE,7645.78,2018-07-31,FALSE,FALSE,0,2018-07-31,FALSE,FALSE,FALSE,0,0,0,LLVA62816,INTERIM HEALTH CARE,CHARLOTTESVILLE,VA,22911,,,,,CHARLOTTESVILLE,Central
1596,LLVA62969,CHARLOTTESVILLE EYE ASSOCIATES LTD,CHARLOTTESVILLE,VA,22911,female,FALSE,FALSE,990,2018-09-12,FALSE,FALSE,300,2018-10-05,FALSE,FALSE,FALSE,0,0,23,LLVA62969,CHARLOTTESVILLE EYE ASSOCIATES LTD,CHARLOTTESVILLE,VA,22911,,,,,CHARLOTTESVILLE,Central
1597,LLVA63007,CREATURES GREAT & SMALL,CHARLOTTESVILLE,VA,22901,male,FALSE,FALSE,1159,2018-09-05,FALSE,FALSE,319.78,2018-12-06,FALSE,FALSE,FALSE,0,0,92,LLVA63007,CREATURES GREAT & SMALL,CHARLOTTESVILLE,VA,22901,,,,,CHARLOTTESVILLE,Central
1598,LLVA63087,UVA MEDICAL CENTER,CHARLOTTESVILLE,VA,22908,female,FALSE,FALSE,2066.54,2018-09-19,FALSE,FALSE,0,2018-09-19,FALSE,FALSE,FALSE,0,0,0,LLVA63087,UVA MEDICAL CENTER,CHARLOTTESVILLE,VA,22908,,,,,CHARLOTTESVILLE,Central
1599,LLVA59037,COLONIAL RESEARCH AND CONSULTING,WILLIAMSBURG,VA,23185,female,FALSE,FALSE,2296.4,2016-01-06,TRUE,FALSE,1905,2016-02-02,FALSE,TRUE,FALSE,0,0,27,LLVA59037,COLONIAL RESEARCH AND CONSULTING,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1600,LLVA59119,COLONIAL RESEARCH AND CONSULTING,WILLIAMSBURG,VA,23185,female,FALSE,FALSE,2296.4,2016-02-02,TRUE,FALSE,1905,2016-02-03,FALSE,TRUE,FALSE,0,0,1,LLVA59119,COLONIAL RESEARCH AND CONSULTING,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1601,LLVA59129,AGELESS DERMATOLOGY,WILLIAMSBURG,VA,23188,female,FALSE,FALSE,1360,2016-02-03,TRUE,FALSE,1088,2016-02-22,FALSE,TRUE,FALSE,0,0,19,LLVA59129,AGELESS DERMATOLOGY,WILLIAMSBURG,VA,23188,Healthcare/Medicine,,,,WILLIAMSBURG,Hampton Roads
1602,LLVA59350,HEART TO HEART CTC,WILLIAMSBURG,VA,23185,,FALSE,FALSE,230,2016-03-18,FALSE,FALSE,0,2016-03-18,FALSE,FALSE,FALSE,0,0,0,LLVA59350,HEART TO HEART CTC,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1603,LLVA59401,ASTRONOMICAL PANCAKE HOUSE,WILLIAMSBURG,VA,23188,,FALSE,FALSE,85,2016-04-01,FALSE,FALSE,0,2016-04-01,FALSE,FALSE,FALSE,0,0,0,LLVA59401,ASTRONOMICAL PANCAKE HOUSE,WILLIAMSBURG,VA,23188,Restaurant,,,,WILLIAMSBURG,Hampton Roads
1604,LLVA59795,COLONIAL RESEARCH AND CONSULTING INC,WILLIAMSBURG,VA,23185,,FALSE,FALSE,14000,2016-06-27,FALSE,FALSE,0,2016-09-08,FALSE,FALSE,FALSE,0,0,73,LLVA59795,COLONIAL RESEARCH AND CONSULTING INC,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1605,LLVA59933,WILLIAMSBURG PLANTATION RESORT,WILLIAMSBURG,VA,23188,male,FALSE,FALSE,400,2016-08-01,FALSE,FALSE,0,2016-09-13,FALSE,FALSE,FALSE,0,0,43,LLVA59933,WILLIAMSBURG PLANTATION RESORT,WILLIAMSBURG,VA,23188,,,,,WILLIAMSBURG,Hampton Roads
1606,LLVA60156,SILVER LINING LLC,WILLIAMSBURG,VA,23185,female,FALSE,FALSE,1131.21,2016-10-05,FALSE,FALSE,0,2016-10-05,FALSE,FALSE,FALSE,0,0,0,LLVA60156,SILVER LINING LLC,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1607,LLVA60158,WYNDHAM RESORTS,WILLIAMSBURG,VA,23185,male,FALSE,FALSE,1700.01,2016-10-06,FALSE,FALSE,1885.7,2016-11-23,FALSE,FALSE,FALSE,0,0,48,LLVA60158,WYNDHAM RESORTS,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1608,LLVA60395,HAND N' HEART,WILLIAMSBURG,VA,23185,,FALSE,FALSE,1141.55,2016-12-06,FALSE,FALSE,0,2016-12-12,FALSE,FALSE,FALSE,0,0,6,LLVA60395,HAND N' HEART,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1609,LLVA60519,K-MART CORPORATION,WILLIAMSBURG,VA,23185,female,FALSE,FALSE,900,2017-01-18,FALSE,FALSE,0,2017-02-09,FALSE,FALSE,FALSE,0,0,22,LLVA60519,K-MART CORPORATION,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1610,LLVA60669,HILTON GARDEN INN,WILLIAMSBURG,VA,23185,,FALSE,FALSE,2990,2017-02-13,FALSE,FALSE,0,2017-02-13,FALSE,FALSE,FALSE,0,0,0,LLVA60669,HILTON GARDEN INN,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1611,LLVA60670,RED HOT & BLUE,WILLIAMSBURG,VA,23185,,FALSE,FALSE,1349,2017-02-13,FALSE,FALSE,0,2017-02-13,FALSE,FALSE,FALSE,0,0,0,LLVA60670,RED HOT & BLUE,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1612,LLVA60754,COMFORT KEEPERS,WILLIAMSBURG,VA,23188,female,FALSE,FALSE,87.75,2017-03-09,FALSE,FALSE,119.32,2017-03-14,FALSE,FALSE,FALSE,0,0,5,LLVA60754,COMFORT KEEPERS,WILLIAMSBURG,VA,23188,,,,,WILLIAMSBURG,Hampton Roads
1613,LLVA60803,DAIRY QUEEN,WILLIAMSBURG,VA,23185,female,FALSE,FALSE,92.44,2017-03-21,FALSE,FALSE,44.81,2017-04-26,FALSE,FALSE,FALSE,0,0,36,LLVA60803,DAIRY QUEEN,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1614,LLVA60948,DRINK WILLIAMSBURG,WILLIAMSBURG,VA,23188,male,FALSE,FALSE,40,2017-04-25,TRUE,FALSE,40,2017-05-09,TRUE,FALSE,FALSE,0,0,14,LLVA60948,DRINK WILLIAMSBURG,WILLIAMSBURG,VA,23188,,,,,WILLIAMSBURG,Hampton Roads
1615,LLVA61135,K & J MECHANICAL LLC,WILLIAMSBURG,VA,23185,male,FALSE,FALSE,962,2017-06-19,FALSE,FALSE,0,2017-06-19,FALSE,FALSE,FALSE,0,0,0,LLVA61135,K & J MECHANICAL LLC,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1616,LLVA61187,ON DEMAND TRANSPORTATION,WILLIAMSBURG,VA,23188,male,FALSE,FALSE,128,2017-06-27,TRUE,FALSE,101.5,2017-07-18,FALSE,TRUE,FALSE,0,0,21,LLVA61187,ON DEMAND TRANSPORTATION,WILLIAMSBURG,VA,23188,,,,,WILLIAMSBURG,Hampton Roads
1617,LLVA61193,OPUS 9 STEAKHOUSE,WILLIAMSBURG,VA,23188,male,FALSE,FALSE,300,2017-06-27,FALSE,FALSE,0,2017-07-10,FALSE,FALSE,FALSE,0,0,13,LLVA61193,OPUS 9 STEAKHOUSE,WILLIAMSBURG,VA,23188,,,,,WILLIAMSBURG,Hampton Roads
1618,LLVA61313,ROK & ASSOCIATES,WILLIAMSBURG,VA,23187,male,FALSE,FALSE,36.75,2017-07-26,FALSE,FALSE,0,2017-08-16,FALSE,FALSE,FALSE,0,0,21,LLVA61313,ROK & ASSOCIATES,WILLIAMSBURG,VA,23187,,,,,WILLIAMSBURG,Hampton Roads
1619,LLVA61400,EDIBLE ARRANGEMENTS,WILLIAMSBURG,VA,23188,female,FALSE,FALSE,341.25,2017-08-14,FALSE,FALSE,0,2017-09-27,FALSE,FALSE,FALSE,0,0,44,LLVA61400,EDIBLE ARRANGEMENTS,WILLIAMSBURG,VA,23188,,,,,WILLIAMSBURG,Hampton Roads
1620,LLVA61417,EDIBLE ARRANGEMENTS,WILLIAMSBURG,VA,23185,female,FALSE,FALSE,401.05,2017-08-10,FALSE,FALSE,0,2017-08-10,FALSE,FALSE,FALSE,0,0,0,LLVA61417,EDIBLE ARRANGEMENTS,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1621,LLVA61542,MONARCH TRANSPORT INC,WILLIAMSBURG,VA,23188,male,FALSE,FALSE,0,2017-09-11,FALSE,FALSE,0,2017-09-11,FALSE,FALSE,FALSE,0,0,0,LLVA61542,MONARCH TRANSPORT INC,WILLIAMSBURG,VA,23188,,,,,WILLIAMSBURG,Hampton Roads
1622,LLVA61591,MONARCH TRANSPORT INC,WILLIAMSBURG,VA,23188,male,FALSE,FALSE,8000,2017-09-26,FALSE,FALSE,0,2017-09-29,FALSE,FALSE,FALSE,0,0,3,LLVA61591,MONARCH TRANSPORT INC,WILLIAMSBURG,VA,23188,,,,,WILLIAMSBURG,Hampton Roads
1623,LLVA61759,WILLIAMSBURG HONDA,WILLIAMSBURG,VA,23188,female,FALSE,FALSE,231,2017-10-27,FALSE,FALSE,0,2017-10-27,FALSE,FALSE,FALSE,0,0,0,LLVA61759,WILLIAMSBURG HONDA,WILLIAMSBURG,VA,23188,,,,,WILLIAMSBURG,Hampton Roads
1624,LLVA62181,PETERSON ACCOUNTING INC,WILLIAMSBURG,VA,23185,female,FALSE,FALSE,198,2018-02-12,FALSE,FALSE,198,2018-03-07,FALSE,FALSE,FALSE,0,0,23,LLVA62181,PETERSON ACCOUNTING INC,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1625,LLVA62208,LANDING GROUP,WILLIAMSBURG,VA,23187,male,FALSE,FALSE,1038,2018-02-20,FALSE,FALSE,0,2018-02-20,FALSE,FALSE,FALSE,0,0,0,LLVA62208,LANDING GROUP,WILLIAMSBURG,VA,23187,,,,,WILLIAMSBURG,Hampton Roads
1626,LLVA62239,NURTURING HEARTS N' CARE,WILLIAMSBURG,VA,23661,female,FALSE,FALSE,460,2018-02-26,FALSE,FALSE,0,2018-03-27,FALSE,FALSE,FALSE,0,0,29,LLVA62239,NURTURING HEARTS N' CARE,WILLIAMSBURG,VA,23661,,,,,WILLIAMSBURG,Hampton Roads
1627,LLVA62399,ENTERPRISE CAR SALES,WILLIAMSBURG,VA,23185,male,FALSE,FALSE,49.5,2018-04-11,FALSE,FALSE,0,2018-04-18,FALSE,FALSE,FALSE,0,0,7,LLVA62399,ENTERPRISE CAR SALES,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1628,LLVA62553,WALMART,WILLIAMSBURG,VA,23185,male,FALSE,FALSE,1096,2018-06-14,FALSE,FALSE,0,2018-06-14,FALSE,FALSE,FALSE,0,0,0,LLVA62553,WALMART,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1629,LLVA62769,SPRING ARBOR,WILLIAMSBURG,VA,23185,female,FALSE,FALSE,80,2018-07-16,FALSE,FALSE,80,2018-07-30,FALSE,FALSE,FALSE,0,0,14,LLVA62769,SPRING ARBOR,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1630,LLVA63051,JACKSON RIVER AVIATION,WILLIAMSBURG,VA,23185,male,FALSE,FALSE,24230.75,2018-09-12,FALSE,FALSE,0,2018-09-12,FALSE,FALSE,FALSE,0,0,0,LLVA63051,JACKSON RIVER AVIATION,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1631,LLVA63074,CAPT JOHN SMITH INN,WILLIAMSBURG,VA,23185,male,FALSE,FALSE,1303.2,2018-10-09,FALSE,FALSE,0,2018-10-09,FALSE,FALSE,FALSE,0,0,0,LLVA63074,CAPT JOHN SMITH INN,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1632,LLVA63218,WILSON'S LEATHER/AM RETAIL GROUP INC.,WILLIAMSBURG,VA,23188,female,FALSE,FALSE,58380,2018-11-02,FALSE,FALSE,0,2018-11-02,FALSE,FALSE,FALSE,0,0,0,LLVA63218,WILSON'S LEATHER/AM RETAIL GROUP INC.,WILLIAMSBURG,VA,23188,,,,,WILLIAMSBURG,Hampton Roads
1633,LLVA63242,WARDELL'S LANDSCAPING & TREE SERVICE,WILLIAMSBURG,VA,23185,male,FALSE,FALSE,3490,2018-11-02,FALSE,FALSE,0,2018-11-02,FALSE,FALSE,FALSE,0,0,0,LLVA63242,WARDELL'S LANDSCAPING & TREE SERVICE,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1634,LLVA63298,CAPT JOHN SMITH INN,WILLIAMSBURG,VA,23185,male,FALSE,FALSE,1303.2,2018-11-07,FALSE,FALSE,0,2018-11-30,FALSE,FALSE,FALSE,0,0,23,LLVA63298,CAPT JOHN SMITH INN,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1635,LLVA63344,LA QUINTA INN,WILLIAMSBURG,VA,23185,female,FALSE,FALSE,100,2018-12-07,FALSE,FALSE,92.5,2019-01-14,FALSE,FALSE,FALSE,0,0,38,LLVA63344,LA QUINTA INN,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1636,LLVA63441,COLONIAL GHOSTS,WILLIAMSBURG,VA,23601,female,FALSE,FALSE,37583,2018-12-20,FALSE,FALSE,0,2019-01-02,FALSE,FALSE,FALSE,0,0,13,LLVA63441,COLONIAL GHOSTS,WILLIAMSBURG,VA,23601,,,,,WILLIAMSBURG,Hampton Roads
1637,LLVA63486,MCDONALDS,WILLIAMSBURG,VA,23185,male,FALSE,FALSE,1410.1,2019-01-22,FALSE,FALSE,0,2019-01-22,FALSE,FALSE,FALSE,0,0,0,LLVA63486,MCDONALDS,WILLIAMSBURG,VA,23185,,,,,WILLIAMSBURG,Hampton Roads
1638,LLVA59048,SUFFOLK AUTOMOTIVE SERVICES,SUFFOLK,VA,23434,male,FALSE,FALSE,601.75,2016-01-08,FALSE,FALSE,0,2016-01-08,FALSE,FALSE,FALSE,0,0,0,LLVA59048,SUFFOLK AUTOMOTIVE SERVICES,SUFFOLK,VA,23434,,,,,SUFFOLK,Hampton Roads
1639,LLVA59446,AALIA HOSPITALITY CORPORATION (MOTEL 6),SUFFOLK,VA,23434,,FALSE,TRUE,90000,2016-04-07,FALSE,FALSE,0,2016-04-07,FALSE,FALSE,FALSE,0,0,0,LLVA59446,AALIA HOSPITALITY CORPORATION (MOTEL 6),SUFFOLK,VA,23434,Hospitality,,,,SUFFOLK,Hampton Roads
1640,LLVA59844,PANERA BREAD LLC,SUFFOLK,VA,23434,,FALSE,FALSE,0,2016-07-14,FALSE,FALSE,0,2016-07-14,FALSE,FALSE,FALSE,0,0,0,LLVA59844,PANERA BREAD LLC,SUFFOLK,VA,23434,,,,,SUFFOLK,Hampton Roads
1641,LLVA60188,7 ELEVEN,SUFFOLK,VA,23435,male,FALSE,FALSE,181,2016-10-24,TRUE,FALSE,181,2016-11-04,FALSE,TRUE,FALSE,0,0,11,LLVA60188,7 ELEVEN,SUFFOLK,VA,23435,,,,,SUFFOLK,Hampton Roads
1642,LLVA60277,RYANS CONSTRUCTION,SUFFOLK,VA,23437,male,FALSE,FALSE,0,2016-11-10,FALSE,FALSE,0,2016-11-10,FALSE,FALSE,FALSE,0,0,0,LLVA60277,RYANS CONSTRUCTION,SUFFOLK,VA,23437,,,,,SUFFOLK,Hampton Roads
1643,LLVA60409,ACCESIBLE HOME HEALTH CARE,SUFFOLK,VA,23434,female,FALSE,FALSE,1833.25,2016-12-20,FALSE,FALSE,0,2017-02-17,FALSE,FALSE,FALSE,0,0,59,LLVA60409,ACCESIBLE HOME HEALTH CARE,SUFFOLK,VA,23434,,,,,SUFFOLK,Hampton Roads
1644,LLVA60880,HEAVENLY HOME HEALTHCARE INC,SUFFOLK,VA,23434,female,FALSE,FALSE,0,2017-04-07,FALSE,FALSE,276.67,2017-04-20,FALSE,FALSE,FALSE,0,0,13,LLVA60880,HEAVENLY HOME HEALTHCARE INC,SUFFOLK,VA,23434,,,,,SUFFOLK,Hampton Roads
1645,LLVA60904,ANITA JENKINS,SUFFOLK,VA,23434,female,FALSE,FALSE,587.25,2017-04-11,FALSE,FALSE,0,2017-04-20,FALSE,FALSE,FALSE,0,0,9,LLVA60904,ANITA JENKINS,SUFFOLK,VA,23434,,,,,SUFFOLK,Hampton Roads
1646,LLVA61168,TREASURES KEEPERS,SUFFOLK,VA,23434,female,FALSE,FALSE,500,2017-06-22,FALSE,FALSE,0,2017-06-22,FALSE,FALSE,FALSE,0,0,0,LLVA61168,TREASURES KEEPERS,SUFFOLK,VA,23434,,,,,SUFFOLK,Hampton Roads
1647,LLVA61368,FOR HIS GLORY TRUCKING,SUFFOLK,VA,23434,male,FALSE,FALSE,3550,2017-08-01,FALSE,FALSE,0,2017-08-01,FALSE,FALSE,FALSE,0,0,0,LLVA61368,FOR HIS GLORY TRUCKING,SUFFOLK,VA,23434,,,,,SUFFOLK,Hampton Roads
1648,LLVA61607,BY GRACE HOME HEALTHCARE,SUFFOLK,VA,23434,,FALSE,FALSE,1273,2017-09-25,FALSE,FALSE,0,2017-09-25,FALSE,FALSE,FALSE,0,0,0,LLVA61607,BY GRACE HOME HEALTHCARE,SUFFOLK,VA,23434,,,,,SUFFOLK,Hampton Roads
1649,LLVA61745,LIL YETI SNOBALLS,SUFFOLK,VA,23434,female,FALSE,FALSE,172.5,2017-10-31,FALSE,FALSE,0,2017-10-31,FALSE,FALSE,FALSE,0,0,0,LLVA61745,LIL YETI SNOBALLS,SUFFOLK,VA,23434,,,,,SUFFOLK,Hampton Roads
1650,LLVA62151,CHILDS FOUNDATION TRANSPORTATION,SUFFOLK,VA,23320,female,FALSE,FALSE,2816,2018-02-07,FALSE,FALSE,0,2018-05-04,FALSE,FALSE,FALSE,0,0,86,LLVA62151,CHILDS FOUNDATION TRANSPORTATION,SUFFOLK,VA,23320,,,,,SUFFOLK,Hampton Roads
1651,LLVA62152,CHILDS FOUNDATION TRANSPORTATION,SUFFOLK,VA,23435,,FALSE,FALSE,1407,2018-02-07,FALSE,FALSE,0,2018-04-23,FALSE,FALSE,FALSE,0,0,75,LLVA62152,CHILDS FOUNDATION TRANSPORTATION,SUFFOLK,VA,23435,,,,,SUFFOLK,Hampton Roads
1652,LLVA62157,CHILDS FOUNDATION TRANSPORTATION,SUFFOLK,VA,23435,female,FALSE,FALSE,8000,2018-02-13,FALSE,FALSE,0,2018-04-20,FALSE,FALSE,FALSE,0,0,66,LLVA62157,CHILDS FOUNDATION TRANSPORTATION,SUFFOLK,VA,23435,,,,,SUFFOLK,Hampton Roads
1653,LLVA62445,GENTLE TOUCH HOME CARE LLC,SUFFOLK,VA,23434,female,FALSE,FALSE,536.5,2018-04-23,FALSE,FALSE,0,2018-04-23,FALSE,FALSE,FALSE,0,0,0,LLVA62445,GENTLE TOUCH HOME CARE LLC,SUFFOLK,VA,23434,,,,,SUFFOLK,Hampton Roads
1654,LLVA62623,SWEET GRACE HOME HEALTH,SUFFOLK,VA,23434,female,FALSE,FALSE,2117.22,2018-06-13,FALSE,FALSE,0,2018-06-21,FALSE,FALSE,FALSE,0,0,8,LLVA62623,SWEET GRACE HOME HEALTH,SUFFOLK,VA,23434,,,,,SUFFOLK,Hampton Roads
1655,LLVA63360,MORE FIRE INC,SUFFOLK,VA,23434,female,FALSE,FALSE,900,2018-12-07,FALSE,FALSE,0,2018-12-07,FALSE,FALSE,FALSE,0,0,0,LLVA63360,MORE FIRE INC,SUFFOLK,VA,23434,,,,,SUFFOLK,Hampton Roads
1656,LLVA59059,"AMERICAN SECURITY ENFORCEMENT, INC.",LYNCHBURG,VA,24502,male,FALSE,FALSE,310,2016-01-12,FALSE,FALSE,0,2016-01-29,FALSE,FALSE,FALSE,0,0,17,LLVA59059,"AMERICAN SECURITY ENFORCEMENT, INC.",LYNCHBURG,VA,24502,,,,,LYNCHBURG,West Central
1657,LLVA59154,SAKURA JAPANESE STEAK-SEAFOOD,LYNCHBURG,VA,24502,,FALSE,FALSE,700,2016-02-10,FALSE,FALSE,0,2016-02-24,FALSE,FALSE,FALSE,0,0,14,LLVA59154,SAKURA JAPANESE STEAK-SEAFOOD,LYNCHBURG,VA,24502,Restaurant,,,,LYNCHBURG,West Central
1658,LLVA59815,BOOST MOBILE,LYNCHBURG,VA,24502,female,FALSE,FALSE,221,2016-07-06,FALSE,FALSE,0,2016-07-13,FALSE,FALSE,FALSE,0,0,7,LLVA59815,BOOST MOBILE,LYNCHBURG,VA,24502,,,,,LYNCHBURG,West Central
1659,LLVA60092,SUBWAY AT WATERLICK INC,LYNCHBURG,VA,24502,male,FALSE,FALSE,64,2016-09-14,FALSE,FALSE,0,2016-10-14,FALSE,FALSE,FALSE,0,0,30,LLVA60092,SUBWAY AT WATERLICK INC,LYNCHBURG,VA,24502,,,,,LYNCHBURG,West Central
1660,LLVA60210,THE LAW OFFICE OF REGINALD R. YANCEY,LYNCHBURG,VA,24501,female,FALSE,FALSE,0,2016-11-01,FALSE,FALSE,0,2016-11-01,FALSE,FALSE,FALSE,0,0,0,LLVA60210,THE LAW OFFICE OF REGINALD R. YANCEY,LYNCHBURG,VA,24501,,,,,LYNCHBURG,West Central
1661,LLVA60274,PRECISION CONSTRUCTION MANAGEMENT GROUP LLC DBA  PRECISION ELECTRICAL,LYNCHBURG,VA,24502,female,FALSE,FALSE,228.88,2016-11-14,FALSE,FALSE,51.02,2017-01-05,FALSE,FALSE,FALSE,0,0,52,LLVA60274,PRECISION CONSTRUCTION MANAGEMENT GROUP LLC DBA  PRECISION ELECTRICAL,LYNCHBURG,VA,24502,,,,,LYNCHBURG,West Central
1662,LLVA60275,PRECISION CONSTRUCTION AND MANAGEMENT GROUP LLC DBA PRECISION ELECTRICAL,LYNCHBURG,VA,24502,male,FALSE,FALSE,14882.09,2016-11-14,FALSE,FALSE,71.51,2017-01-05,FALSE,FALSE,FALSE,0,0,52,LLVA60275,PRECISION CONSTRUCTION AND MANAGEMENT GROUP LLC DBA PRECISION ELECTRICAL,LYNCHBURG,VA,24502,,,,,LYNCHBURG,West Central
1663,LLVA60515,"ANDERSON MEDIATION SERVICES, INC",LYNCHBURG,VA,24502,female,FALSE,FALSE,1628.54,2017-01-12,FALSE,FALSE,0,2017-01-12,FALSE,FALSE,FALSE,0,0,0,LLVA60515,"ANDERSON MEDIATION SERVICES, INC",LYNCHBURG,VA,24502,,,,,LYNCHBURG,West Central
1664,LLVA60560,THE ELMS OF LYNCHBURG,LYNCHBURG,VA,24501,male,FALSE,FALSE,1661,2017-01-26,FALSE,FALSE,0,2017-01-30,FALSE,FALSE,FALSE,0,0,4,LLVA60560,THE ELMS OF LYNCHBURG,LYNCHBURG,VA,24501,,,,,LYNCHBURG,West Central
1665,LLVA60686,RUNK AND PRATT LIBERTY RIDGE,LYNCHBURG,VA,24502,female,FALSE,FALSE,656.25,2017-02-14,FALSE,FALSE,0,2017-02-14,FALSE,FALSE,FALSE,0,0,0,LLVA60686,RUNK AND PRATT LIBERTY RIDGE,LYNCHBURG,VA,24502,,,,,LYNCHBURG,West Central
