CLAIM NO,COMPLAINT,ROUTINE,EMPLOYER NAME,EMPLOYER CITY,ST,ZIP,gender,hispanic,asian,CLAIM AMT,CASE OPEN/RE-OPEN,CLAIM RECEIVED,Valid,Informal Resolution,Bankrupt,Invalid,Fringe Benefits,Independent Agent,Subcontractor,False Claim,Other,CLAIM INVAL OTHER DESCRIPTION,Claim Validity,Employer left State,Employer Cannot be Located,Complainant Cannot be Located,Complainant Dropped Claim,Paid Prior to Investigation,Business is Closed,Other_1,CLAIM UNDETERMINED OTHER DESCRIPTION,VERIFIED CLAIM AMT,CASE CLOSE/RECLOSE DATE,Employer Contested Valid Determination,1st Response Investigation,Formal Investigation,Request Settlement Conference,Request Informal Fact Finding,Request Formal Fact Finding,Wage Order,Informal Conference,Civil Action for Wages/Penalties,Other_2,OTHER DISPOSITION DESCRIPTION,CASE CLOSED for the REPRESENTATIVE,JUDGMENT,DISMISSED,NON-SUITED,JUDGMENT_1,DISMISSED_1,NON-SUITED_1,CIVCOURTDTE FOR WAGES/PENALTY,TOT AMT,WAGE AMT,INTEREST AMT,ATTY FEES,DATE FOR WAGES,WAGES APPEALED,WAGES APPEAL CIRCUIT COURT DATE,ASSESSED,AMT,ATTY FEES_1,ASSESSED DATE,TOTAL CMP AMT,CMP APPEALED,CMP APPEAL CIRCUIT COURT DATE,FINES & COURT COSTS,TOTAL WAGES,TOTAL INTEREST AMT,TOT WAGES & INTEREST,GARNISHED AMT,JUDGMENT WAGE AMT,JUDGEMENT PENALTY AMT,DOCKETED/SENT FOR COLLECTION DATE,ACTION TAKEN,COURT DATE,CONVICTED - DISPOSITION,DISMISSED - DISPOSITION,NOL Prossed,CONFINEMENT,SUSPENSION,BOTH - C&F,JUDGMENT_2,DISMISSED_2,NON-SUITED_2,JUDGMENT_3,DISMISSED_3,NON-SUITED_3
LLVA61237,X,NA,TOGETHER TIME LLC,VIRGINIA BEACH,VA,23452,NA,FALSE,FALSE,$666.00,11-Jul-17,5-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,X,NA,NA,NA,$0.00,12-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,12-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61238,X,NA,TRI TECH SERVICES,HOPEWELL,VA,23860,male,FALSE,FALSE,$0.00,6-Jul-17,5-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,NO CLAIM AMOUNT,$0.00,6-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,6-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61239,X,NA,FEDEX GROUND,HAMPTON,VA,23666,male,FALSE,FALSE,$192.63,6-Jul-17,5-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,WRITTEN EMPLOYMENT AGREEMENT,$0.00,6-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,6-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61240,X,NA,ELECTRICAL INNOVATIONS INC,MANASSAS,VA,20109,male,FALSE,FALSE,$980.00,6-Jul-17,5-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,PERFORMED WORK OUT OF THE STATE,$0.00,6-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,6-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61241,X,NA,KAZ VISION AND LASER CENTER,NEWPORT NEWS,VA,23602,female,FALSE,FALSE,"$4,615.39",6-Jul-17,5-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,WRITTEN EMPLOYMENT AGREEMENT,$0.00,6-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,6-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61242,X,NA,1817 HOUSE LLC,CHARLOTTESVILLE,VA,22903,male,FALSE,FALSE,"$5,833.00",6-Jul-17,5-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,WRITTEN EMPLOYMENT AGREEMENT,$0.00,6-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,6-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61243,X,NA,P.W. DAVIS DISPOSAL,PAINTER,VA,23420,male,FALSE,FALSE,$630.00,13-Jul-17,6-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,X,NA,NA,NA,NA,NA,$0.00,31-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,31-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61244,X,NA,GTT ENTERPRISES INC,CHESTER,VA,23836,female,FALSE,FALSE,$476.00,11-Jul-17,6-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,X,NA,NA,NA,NA,$0.00,18-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61245,X,NA,DAVE MERRYMAN,NEWPORT NEWS,VA,23609,NA,FALSE,FALSE,$160.00,6-Jul-17,6-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,EMPLOYER PAID WAGES DUE,$0.00,7-Aug-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,7-Aug-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61246,X,NA,DAVOOD MOGHADAM,VIRGINIA BEACH,VA,23462,male,FALSE,FALSE,"$4,200.00",6-Jul-17,26-Jun-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,EMPLOYER PAID WAGES OWED,$0.00,18-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61247,X,NA,JOANNE'S NAIL DESIGN,FAIRFAX,VA,22030,NA,FALSE,FALSE,$600.00,13-Jul-17,6-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,MIN WAGE CLAIM,$0.00,13-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,13-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61248,X,NA,LARRY VOLZ,RICHMOND,VA,23227,female,FALSE,FALSE,$480.00,6-Jul-17,6-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,INSUFFICIENT DOCUMENTATION.,$0.00,11-Aug-17,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,11-Aug-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61249,X,NA,"JAMES H. BOWLES, JR.",SANDY HOOK,VA,23153,female,FALSE,FALSE,"$1,465.00",7-Jul-17,26-Jun-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,INSUFFICIENT DOCUMENTATION/CONFLICTING INFORMATION,$0.00,19-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,19-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61250,X,NA,STEVE SMITH,WOODBRIDGE,VA,22192,male,FALSE,FALSE,"$1,395.00",7-Jul-17,29-Jun-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,EMPLOYER PAID WAGES OWED,$0.00,31-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,31-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61251,X,NA,RICK RAHIM,STERLING,VA,20166,female,TRUE,FALSE,$813.96,7-Jul-17,30-Jun-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,MAIN CASE IS AGAINST INDIVIDUAL,$0.00,15-Aug-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,15-Aug-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61253,X,NA,FLINT HILL PUBLIC HOUSE AND INN,FLINT HILL,VA,22627,male,FALSE,FALSE,$246.31,17-Jul-17,10-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$246.31,21-Aug-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,21-Aug-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$246.31,$0.00,$246.31,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61254,X,NA,MIKE'S FLOORING COMPANIES INC,CHANTILLY,VA,20151,male,FALSE,FALSE,"$1,158.81",17-Jul-17,10-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$359.63,22-Sep-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,22-Sep-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$359.63,$0.00,$359.63,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61255,X,NA,GANN TRUCKING COMPANY,SPOTSYIVANIA,VA,22553,male,FALSE,FALSE,"$1,015.00",13-Jul-17,10-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,X,NA,NA,NA,$0.00,13-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,13-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61256,X,NA,HALEY AUTOMALL,FARMVILLE,VA,23901,male,FALSE,FALSE,"$1,800.00",12-Jul-17,10-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,WRITTEN EMPLOYMENT AGREEMENT,$0.00,12-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,12-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61257,X,NA,GLOBAL AD DISTRIBUTION,VIRGINIA BEACH,VA,23462,male,FALSE,FALSE,$156.00,12-Jul-17,10-Jul-17,NA,NA,NA,X,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,12-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,12-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61258,X,NA,DULLES AUTOMOTIVE SERVICE CENTER,STERLING,VA,20176,male,FALSE,FALSE,"$3,000.00",12-Jul-17,11-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,WRITTEN EMPLOYMENT AGREEMENT,$0.00,12-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,12-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61259,X,NA,SMALL STEPS LEARNING ACADEMY,SALEM,VA,24153,female,FALSE,FALSE,$299.15,12-Jul-17,11-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$200.00,12-Oct-17,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,2-Oct-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$200.00,$0.00,$200.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61260,X,NA,BLUE DOVE HOME HEALTH,MANASSAS,VA,20110,female,TRUE,FALSE,"$2,052.00",17-Jul-17,11-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,X,NA,NA,NA,$0.00,9-Aug-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,9-Aug-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61262,X,NA,ITEK CONSTRUCTION,HERNDON,VA,20170,male,FALSE,FALSE,"$5,000.00",13-Jul-17,11-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$7.50,28-Aug-17,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,28-Aug-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$7.50,$0.00,$7.50,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61263,X,NA,MARC'S GENERAL REPAIR,HAYNES,VA,23072,male,FALSE,FALSE,$370.00,17-Jul-17,11-Jul-17,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,17-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,17-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61264,X,NA,HOME IS WHERE THE HEART IS,NORTH CHESTERFIELD,VA,23234,male,FALSE,FALSE,"$3,000.00",18-Jul-17,11-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,X,NA,NA,NA,NA,NA,$0.00,26-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,26-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61265,X,NA,SKYE IS THE LIMIT,RICHMOND,VA,23237,female,FALSE,FALSE,"$1,177.00",17-Jul-17,13-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1,177.55",11-Sep-17,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,11-Sep-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,"$1,177.55",$94.21,"$1,271.76",$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61266,X,NA,KEVIN KIRBY,CHARLOTTESVILLE,VA,22911,male,FALSE,FALSE,$460.00,13-Jul-17,5-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,EMPLOYER PAID WAGES OWED,$0.00,1-Aug-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1-Aug-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61267,X,NA,BLACKHAWK TRANSPORT LLC,MOSELEY,VA,23120,male,FALSE,FALSE,"$1,400.00",17-Jul-17,13-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1,400.00",24-Aug-17,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,24-Aug-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,"$1,400.00",$0.00,"$1,400.00",$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61268,X,NA,BLACKHAWK TRANSPORT LLC,HENRICO,VA,23228,male,FALSE,FALSE,"$1,400.00",17-Jul-17,13-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$1,400.00",24-Aug-17,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,24-Aug-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,"$1,400.00",$0.00,"$1,400.00",$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61269,X,NA,CAPITAL ONE BANK,VIENNA,VA,22182,female,FALSE,FALSE,"$3,910.40",19-Jul-17,13-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,WRITTEN EMPLOYMENT AGREEMENT,$0.00,14-Sep-17,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,14-Sep-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61270,X,NA,QUALITY INN,COVINGTON,VA,24416,female,FALSE,FALSE,$150.00,18-Jul-17,13-Jul-17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$150.00,21-Aug-17,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,21-Aug-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$150.00,$0.00,$150.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61271,X,NA,TORSION X,CHARLSTON,WV,25313,male,FALSE,FALSE,"$2,250.00",13-Jul-17,13-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,WRITTEN EMPLOYMENT AGREEMENT,$0.00,13-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,13-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61272,X,NA,LARRY VOLZ,RICHMOND,VA,23227,male,FALSE,FALSE,$504.00,13-Jul-17,5-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,INSUFFICIENT DOCUMENTATION.,$0.00,11-Aug-17,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,11-Aug-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61273,X,NA,UNITED FAMILY SERVICES LLC,RICHMOND,VA,23235,male,FALSE,FALSE,"$13,020.00",17-Jul-17,13-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,WRITTEN EMPLOYMENT AGREEMENT,$0.00,17-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,17-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61277,X,NA,PRECISE AUTO CARE LLC,NORFOLK,VA,23518,male,FALSE,FALSE,"$3,733.50",17-Jul-17,13-Jul-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,X,VICE PRESIDENT OF COMPANY,$0.00,17-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,17-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LLVA61278,X,NA,BUSINESS IMPROVEMENT TECHNOLOGIES,GREENSBORO,NC,27407,male,FALSE,FALSE,"$1,000.00",18-Jul-17,14-Jul-17,NA,NA,NA,X,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,$0.00,18-Jul-17,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-Jul-17,NA,NA,NA,NA,NA,NA,NA,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,$0.00,$0.00,NA,$0.00,NA,NA,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
